transferred_amount,transaction_mode,transaction_date_time,identity,merchant,label,amount_before_transaction,amount_after_transaction
2766.979827,card,10-02-2024 10:05,4.65354E+15,Ram and Sons,fraud,4280.957731,1513.977903
2325.023109,card,23-02-2024 11:00,3.45496E+14,Bava and Sons,fraud,2822.566586,497.5434774
3988.503875,card,05-01-2024 11:51,3.5585E+15,Garg Ltd,fraud,8145.933728,4157.429853
694.1774316,card,31-01-2024 05:25,6.5592E+15,"Ben, Karan and Bera",fraud,2783.775462,2089.59803
3814.668842,card,31-01-2024 09:56,6.76119E+11,"Sahni, Krishnan and Lata",fraud,7722.441904,3907.773063
4935.629429,card,04-01-2024 00:00,4.99597E+15,Singh-Arya,legitimate,6702.491063,1766.861634
499.0583471,card,17-01-2024 20:53,5.30217E+15,"Swamy, Dalal and Sha",legitimate,4250.756372,3751.698025
4344.150008,Branch,08-02-2024 00:50,8892456392,unknown,legitimate,10266.39147,5922.241463
3320.421827,Online,14-01-2024 05:34,3858951793,unknown,legitimate,4308.530546,988.1087193
3798.86961,card,19-01-2024 11:29,3.44463E+14,"Salvi, Chacko and Bhargava",legitimate,4629.222142,830.3525328
6064.249475,Branch,19-02-2024 06:58,172042026,unknown,legitimate,13802.80672,7738.557249
9338.730369,Branch,15-03-2024 15:00,1818372955,unknown,legitimate,15282.01922,5943.288854
4718.643442,card,19-02-2024 05:26,4.2772E+15,"Tank, Sharma and Bora",fraud,4953.160825,234.5173835
4600.079526,card,22-02-2024 11:59,3.59109E+15,Ravi PLC,fraud,9179.008815,4578.929289
2324.411025,card,12-01-2024 01:08,4.91078E+15,Varughese Inc,legitimate,4271.729211,1947.318185
774.9058629,Mobile,19-01-2024 10:47,4416963179,unknown,fraud,5921.356118,5146.450255
1637.589568,card,09-03-2024 05:20,4.16171E+15,"Chokshi, Yadav and Chandran",legitimate,5621.038935,3983.449367
1530.707966,card,05-03-2024 14:51,4.26615E+18,Bhatt Ltd,fraud,2385.095308,854.3873417
8452.131674,Online,27-01-2024 08:50,7837205131,unknown,legitimate,11051.2005,2599.068822
8255.524804,Online,25-01-2024 17:33,261894285,unknown,legitimate,13386.34633,5130.821526
1657.773174,card,03-01-2024 17:59,6.01118E+15,"Subramanian, Dua and Raman",fraud,1889.341477,231.5683034
4648.523007,Mobile,23-01-2024 12:13,2132252875,unknown,fraud,10834.62116,6186.098149
374.6769945,card,24-02-2024 12:55,4.61055E+15,Golla PLC,legitimate,4635.570619,4260.893624
3013.015602,card,19-02-2024 00:14,4.35433E+15,"Srivastava, Verma and Anand",legitimate,6899.558743,3886.543141
5813.459116,Mobile,13-03-2024 06:13,1183918917,unknown,legitimate,12445.61099,6632.151871
2642.08802,Online,26-01-2024 03:45,1620056163,unknown,fraud,9480.066335,6837.978314
1840.32362,card,01-02-2024 17:01,5.15818E+15,Subramanian PLC,legitimate,4379.657036,2539.333416
2858.67831,card,02-01-2024 04:22,3.45429E+14,"Walla, Sharma and Zachariah",legitimate,6313.662392,3454.984082
7751.922671,Branch,07-03-2024 00:22,2052610423,unknown,legitimate,11073.4318,3321.509127
2414.033841,Online,07-01-2024 01:31,2823833238,unknown,legitimate,10098.63918,7684.605338
777.7413214,Mobile,27-01-2024 18:28,6292728439,unknown,legitimate,2037.102913,1259.361592
791.0807749,card,31-01-2024 01:04,5.85071E+11,Raju-Devan,legitimate,4723.22323,3932.142455
8020.034469,Online,10-03-2024 11:57,65284072,unknown,legitimate,15287.4787,7267.444226
8967.330448,Mobile,23-01-2024 22:04,5026060693,unknown,legitimate,13985.35457,5018.02412
4452.172863,card,24-02-2024 01:51,1.80044E+14,Kata-Rattan,fraud,4947.606891,495.4340281
4006.303148,Mobile,08-03-2024 13:10,1733229342,unknown,legitimate,11456.26622,7449.963068
2182.627654,card,16-01-2024 22:00,6.76307E+11,Tiwari-Sekhon,legitimate,4015.06026,1832.432606
3303.74117,Mobile,25-01-2024 15:02,7908908374,unknown,fraud,7235.707572,3931.966403
4692.141044,card,26-02-2024 17:13,1.8008E+14,Krishna LLC,fraud,8311.700517,3619.559472
6986.61965,Mobile,08-02-2024 09:12,2153328848,unknown,fraud,12287.67146,5301.051808
4067.554303,Mobile,12-02-2024 13:21,5946323742,unknown,fraud,5559.344132,1491.789829
4368.935979,card,30-01-2024 09:55,3.50351E+15,"Agarwal, Mangal and Kari",legitimate,8037.907001,3668.971022
3707.007202,card,19-01-2024 10:00,2.1318E+14,"Lanka, Lal and Dara",legitimate,6042.13879,2335.131589
2837.360242,card,29-02-2024 09:47,5.72234E+11,"Shanker, Dixit and Bumb",legitimate,6027.386494,3190.026253
2175.933747,Branch,16-02-2024 18:35,9698162218,unknown,legitimate,3935.391257,1759.45751
8070.394153,Mobile,15-02-2024 17:13,6698389927,unknown,legitimate,9386.014182,1315.620029
359.6427916,card,14-01-2024 14:17,4.72568E+15,"Jani, Sachdev and Rama",legitimate,3710.298111,3350.65532
1717.330908,Branch,01-03-2024 12:29,8966917148,unknown,legitimate,7299.007665,5581.676757
758.7428368,card,04-03-2024 15:28,4.02134E+15,"Tandon, Kari and Bhakta",fraud,2779.191936,2020.449099
2745.244562,card,18-02-2024 15:29,4.25368E+18,Tak-Roy,legitimate,4206.854125,1461.609564
2687.671471,card,04-01-2024 00:23,4.94073E+15,Dhingra-Shankar,legitimate,4744.391403,2056.719932
3208.450666,card,11-02-2024 11:29,3.00204E+13,Baral-Sinha,fraud,3542.419545,333.9688787
1138.365403,card,01-01-2024 23:20,4.63858E+12,Dugar Ltd,legitimate,1342.932512,204.5671095
2575.336258,card,12-01-2024 19:06,6.01156E+15,"Desai, Shetty and Andra",legitimate,7512.185314,4936.849056
4851.582978,card,01-01-2024 05:13,4.54542E+15,Dugal-Sethi,legitimate,5454.590258,603.0072806
367.9593653,card,16-03-2024 04:17,4.63939E+18,Tiwari-Lata,legitimate,5363.016579,4995.057214
4365.568514,card,23-02-2024 16:56,3.0594E+13,"Ratta, Mahal and Kaul",legitimate,7104.2827,2738.714186
4737.061427,card,23-02-2024 19:18,4.48474E+18,Sharma-Kapoor,legitimate,8885.355717,4148.29429
3381.178,card,27-01-2024 01:55,6.75913E+11,"Deshmukh, Setty and Gokhale",legitimate,7991.49587,4610.31787
333.8474049,card,26-01-2024 05:52,4.4264E+15,"Balay, Chaudry and Malhotra",legitimate,585.0585367,251.2111318
300.6067758,card,18-02-2024 05:12,5.31368E+15,Taneja-Dewan,legitimate,5248.460235,4947.853459
4729.291014,card,21-02-2024 15:29,60436853745,"Balasubramanian, Karnik and Ravel",legitimate,8081.437837,3352.146823
1764.732863,card,18-02-2024 02:17,4.28135E+12,"Cherian, Bora and Amble",legitimate,4074.900878,2310.168015
7629.69886,Mobile,01-02-2024 11:58,7711761878,unknown,legitimate,15374.00694,7744.308082
4022.786169,card,28-01-2024 10:05,6.51281E+15,"Sangha, Majumdar and Dutt",legitimate,7778.72537,3755.9392
794.7933088,card,19-02-2024 00:56,3.59608E+15,"Bawa, Chand and Issac",legitimate,2606.030683,1811.237374
6397.350859,Online,22-02-2024 04:57,5629445377,unknown,legitimate,11880.95596,5483.605099
8214.286209,Mobile,31-01-2024 12:06,3836307623,unknown,legitimate,14963.78017,6749.493966
400.831891,Branch,17-01-2024 18:20,9708955215,unknown,fraud,8671.317358,8270.485467
9389.217703,Online,10-01-2024 03:34,9722048786,unknown,fraud,17126.37459,7737.156891
4354.63848,card,02-01-2024 14:04,3.48921E+14,"Tiwari, Agrawal and Jha",legitimate,7505.736265,3151.097785
349.5061973,card,05-03-2024 15:13,3.03704E+13,Rau-Solanki,legitimate,2730.698869,2381.192672
1047.5741,Online,10-03-2024 14:13,623818065,unknown,fraud,4725.939839,3678.365739
783.0773026,card,11-01-2024 03:26,4.83831E+18,Dyal-Mangal,legitimate,3743.954433,2960.87713
714.1639599,Online,02-03-2024 05:41,835521087,unknown,legitimate,7500.667888,6786.503928
2199.243915,Branch,10-03-2024 02:53,1518155192,unknown,fraud,9157.780829,6958.536914
1428.079636,card,16-03-2024 06:49,3.01318E+13,Yohannan Inc,legitimate,6229.508609,4801.428974
1037.377681,card,04-02-2024 02:40,4.34799E+18,"Datta, Bains and Kapur",legitimate,4275.550103,3238.172422
2992.23202,Branch,03-01-2024 04:47,6295313905,unknown,fraud,5239.969952,2247.737932
4934.565814,card,11-03-2024 09:52,3.79052E+14,"Tank, Vala and Shere",fraud,5720.593388,786.027574
379.4828122,card,11-01-2024 05:56,6.01143E+15,Mangat-Dhar,fraud,3879.474378,3499.991566
2239.393073,card,01-01-2024 11:27,1.80026E+14,Hayre and Sons,legitimate,3459.079327,1219.686254
417.9775694,card,22-02-2024 20:38,3.82019E+13,Vasa-Deshpande,fraud,1804.082915,1386.105345
1573.991698,Online,11-03-2024 19:03,1684592738,unknown,fraud,3874.673131,2300.681433
4725.6353,card,17-02-2024 13:55,5.31003E+15,Vyas and Sons,legitimate,8002.467944,3276.832644
4166.809219,Online,18-02-2024 19:34,6073442165,unknown,legitimate,7193.628704,3026.819485
2099.955117,Online,02-03-2024 21:40,5601323194,unknown,fraud,9393.374527,7293.41941
1380.910312,card,10-01-2024 00:49,60494888153,Rattan-Khare,fraud,2563.202346,1182.292034
551.2930637,Mobile,17-02-2024 23:22,2126854354,unknown,legitimate,7644.343905,7093.050841
6531.365701,Mobile,02-02-2024 11:59,3734919365,unknown,fraud,8743.660074,2212.294374
758.0879625,card,16-01-2024 23:33,6.76103E+11,Kanda-Butala,fraud,3814.595516,3056.507553
1534.56631,card,10-03-2024 00:40,3.46931E+14,"Balakrishnan, Sule and Chahal",fraud,3204.055443,1669.489133
1746.205351,Mobile,05-03-2024 01:28,3267338348,unknown,fraud,4858.243834,3112.038484
661.865564,card,19-01-2024 10:00,6.5297E+15,Hans and Sons,legitimate,2639.626122,1977.760558
4857.948128,card,03-03-2024 14:32,4.71413E+12,Arora Inc,fraud,9696.268102,4838.319975
4501.415083,card,02-03-2024 10:01,3.77245E+14,Mallick-Singhal,fraud,5305.647126,804.2320431
1994.98927,card,16-02-2024 02:33,3.54128E+15,Venkatesh Inc,legitimate,4507.794395,2512.805125
6652.944963,Branch,29-01-2024 14:06,9753916436,unknown,legitimate,13750.98613,7098.041171
4479.41714,card,24-02-2024 03:38,4.77805E+12,Sibal and Sons,legitimate,9332.48802,4853.07088
1571.042646,card,04-02-2024 18:00,6.30443E+11,"Madan, Raman and Barad",legitimate,4739.374217,3168.331571
2049.583514,card,30-01-2024 19:35,3.41302E+14,Choudhary PLC,fraud,5741.996788,3692.413274
2203.228044,Mobile,07-01-2024 17:22,1219539204,unknown,legitimate,10835.19829,8631.970244
4116.787836,card,05-01-2024 09:01,4.85534E+18,Jani-Deol,legitimate,5817.170856,1700.38302
3857.902851,card,20-01-2024 05:55,4.92738E+15,"Bhakta, Dass and Ganesh",legitimate,7438.524775,3580.621924
2704.38608,card,28-01-2024 07:29,3.42667E+14,"Brahmbhatt, Dubey and Baria",fraud,7211.989717,4507.603637
6743.028507,Online,05-02-2024 13:37,4607267365,unknown,legitimate,15207.67795,8464.649442
8208.728787,Branch,08-01-2024 08:29,2643206561,unknown,fraud,15966.12156,7757.392776
3981.726411,Branch,10-02-2024 18:04,1715074453,unknown,legitimate,5093.745706,1112.019294
2216.114103,card,21-01-2024 20:27,2.13189E+14,Bobal-Banik,legitimate,3845.868638,1629.754535
8711.973984,Branch,12-02-2024 04:14,5543855007,unknown,fraud,17761.37607,9049.40209
7322.131464,Branch,01-01-2024 04:20,5889687014,unknown,fraud,9619.882409,2297.750946
1504.832733,card,20-02-2024 00:54,2.2425E+15,Thaman PLC,fraud,4989.023395,3484.190662
8821.632756,Online,06-03-2024 18:49,6364601974,unknown,legitimate,11463.65096,2642.018204
298.6349561,card,30-01-2024 14:03,2.1315E+14,Jayaraman-Swaminathan,fraud,2764.127001,2465.492045
2307.041963,card,10-02-2024 14:46,4.44306E+12,Chahal-Golla,legitimate,4469.952474,2162.910512
6046.445559,Branch,07-01-2024 08:07,3646704849,unknown,legitimate,13937.35676,7890.911197
3990.683994,card,11-03-2024 21:20,4.0327E+15,Sarraf-Seth,legitimate,4743.631135,752.9471411
4997.308798,card,10-02-2024 19:34,3.01457E+13,"Tandon, Ben and Ganesan",legitimate,8942.969317,3945.660519
399.1893934,card,26-02-2024 04:58,6.01115E+15,Chowdhury-Lata,legitimate,3054.85523,2655.665837
623.7864427,card,03-03-2024 10:12,4.94761E+18,"Chaudhry, Kade and Chand",fraud,2668.065179,2044.278737
2727.000599,card,13-03-2024 14:11,6.55394E+15,Sha-Mannan,fraud,3960.179361,1233.178762
2129.344525,Online,04-01-2024 08:52,6672775567,unknown,fraud,11727.20508,9597.860558
1469.878788,Mobile,06-02-2024 09:32,2193651836,unknown,legitimate,4382.077362,2912.198575
6801.713752,Branch,20-02-2024 22:19,268398462,unknown,legitimate,10213.4714,3411.757644
704.8778132,card,13-03-2024 00:51,3.02729E+13,Bakshi PLC,legitimate,4839.391239,4134.513426
830.5859909,Online,20-02-2024 16:12,4606400560,unknown,fraud,6243.212143,5412.626153
2065.086162,card,08-01-2024 17:03,3.51076E+15,"Bhargava, Dutt and Varghese",fraud,2155.311118,90.22495627
8674.032506,Online,09-02-2024 05:03,1095321295,unknown,fraud,14912.34542,6238.312916
2583.240344,card,09-02-2024 15:20,5.61064E+11,Datta-Venkatesh,fraud,6229.506663,3646.266319
3133.040979,card,13-03-2024 03:56,2.1312E+14,"Joshi, Batta and Dash",fraud,3590.700746,457.6597665
3206.885401,Mobile,24-01-2024 10:03,6428337076,unknown,legitimate,8597.302487,5390.417086
4048.712166,card,16-01-2024 23:55,4.36958E+18,Mahajan-Chaudhry,fraud,7326.903245,3278.191079
4248.737567,card,17-01-2024 18:57,3.05778E+13,Bawa-Savant,legitimate,9103.627312,4854.889745
1438.536512,card,12-01-2024 14:20,4.23619E+15,Jaggi Ltd,legitimate,2151.625706,713.089194
2301.606989,card,16-02-2024 22:59,4.717E+18,"Agrawal, Mane and Brahmbhatt",fraud,5354.067321,3052.460331
251.3299281,card,01-03-2024 22:39,1.80002E+14,Wagle-Shere,legitimate,2757.123369,2505.793441
5380.527625,Online,13-01-2024 03:30,9672821707,unknown,legitimate,12572.43701,7191.90938
3753.302556,card,28-02-2024 06:16,6.51566E+15,Raman PLC,legitimate,4992.025691,1238.723135
4833.607547,card,02-02-2024 22:27,4.02864E+15,"Suri, Bhatnagar and Barman",fraud,9807.156351,4973.548804
8034.313185,Mobile,29-01-2024 20:45,7001196912,unknown,legitimate,16441.31902,8407.005837
2415.839174,card,26-01-2024 02:35,3.56412E+15,"Kibe, Dash and Shetty",legitimate,6442.729573,4026.8904
4258.610539,card,31-01-2024 17:39,4.38863E+15,"Rastogi, Raju and Chauhan",fraud,6412.598581,2153.988042
349.4147982,Mobile,13-03-2024 20:02,7865932957,unknown,legitimate,9340.778876,8991.364078
4121.242944,card,02-02-2024 04:54,3.59451E+15,"Doshi, Kapoor and Dara",legitimate,4141.279153,20.03620908
5488.147636,Branch,31-01-2024 22:59,1401514796,unknown,legitimate,14331.48785,8843.340212
718.4402289,card,17-01-2024 05:29,3.58179E+15,Dave Group,fraud,4496.824727,3778.384498
282.0012943,card,12-02-2024 17:38,4.41197E+15,Chopra-Deo,legitimate,3853.906456,3571.905162
147.4082321,card,04-02-2024 04:52,3.55761E+15,Edwin-Kumer,fraud,2281.259829,2133.851596
5175.410487,Mobile,09-03-2024 13:39,158933642,unknown,legitimate,5747.473615,572.0631281
213.0380362,Online,26-01-2024 02:04,1670442238,unknown,legitimate,5859.111123,5646.073087
3329.913789,Mobile,09-03-2024 16:27,4059809893,unknown,legitimate,9934.859096,6604.945307
5918.916673,Branch,25-02-2024 16:07,6926345590,unknown,fraud,10158.41043,4239.493761
3619.380803,Mobile,01-01-2024 15:00,9536988752,unknown,fraud,10727.39969,7108.018883
6477.077293,Branch,27-02-2024 02:17,2489617644,unknown,legitimate,13007.23118,6530.153886
2528.98791,Mobile,01-03-2024 10:54,3100035333,unknown,legitimate,10268.4708,7739.482889
9775.071332,Online,02-03-2024 05:40,2991393967,unknown,legitimate,19009.04051,9233.969176
457.8999078,card,13-01-2024 04:00,4.57379E+18,Viswanathan-Ben,legitimate,2306.815168,1848.91526
9978.426471,Online,02-01-2024 10:06,2782448259,unknown,legitimate,18350.81859,8372.39212
3257.114678,card,19-01-2024 06:12,3.49304E+14,Kade-Dutta,legitimate,7844.050188,4586.93551
7769.069959,Branch,06-01-2024 13:27,4271462419,unknown,fraud,14505.23434,6736.164376
5994.311671,Branch,08-01-2024 05:01,6601254394,unknown,fraud,10409.13132,4414.819652
59.4543705,card,01-03-2024 12:16,3.53964E+15,Handa Inc,legitimate,2825.54798,2766.09361
1506.004633,card,08-03-2024 11:37,3.50594E+15,"Ganguly, Chand and Tella",fraud,2744.479546,1238.474914
5039.067079,Online,16-01-2024 22:25,1266069459,unknown,legitimate,8616.381019,3577.31394
3134.012998,card,05-01-2024 13:33,3.53073E+15,"Gole, Bhatti and Samra",legitimate,5710.048057,2576.035059
765.6183829,Branch,20-01-2024 08:57,1125462528,unknown,legitimate,6427.939848,5662.321465
2786.75854,card,03-01-2024 17:02,3.59194E+15,"Varghese, Yogi and Tailor",legitimate,6403.631843,3616.873303
2469.394276,card,20-02-2024 20:00,4.30914E+15,Chauhan-Ramanathan,fraud,6778.241251,4308.846975
7008.544577,Online,21-02-2024 00:14,1047412088,unknown,legitimate,14730.88559,7722.341016
3287.080129,card,25-02-2024 19:49,5.86485E+11,Sarkar LLC,legitimate,5323.19082,2036.110691
2534.569743,card,20-02-2024 11:44,2.13173E+14,Kalla-Kar,legitimate,6503.185511,3968.615768
346.0795013,card,17-02-2024 00:49,4.37784E+15,Iyengar and Sons,fraud,1834.953859,1488.874358
1129.103854,card,27-02-2024 22:46,4.67284E+15,"Rana, Sant and Apte",fraud,5608.863645,4479.759791
280.396074,Branch,17-01-2024 05:20,5530705773,unknown,fraud,537.740666,257.3445921
1034.747087,Mobile,01-01-2024 08:00,7690722514,unknown,legitimate,6288.395475,5253.648389
3577.071935,Online,22-02-2024 15:28,303575656,unknown,legitimate,6281.462102,2704.390167
3906.662144,Mobile,10-03-2024 20:23,5888856430,unknown,legitimate,7494.455452,3587.793308
1199.302681,card,25-01-2024 01:41,3.56724E+15,Dani-Hora,legitimate,2822.296813,1622.994132
4578.286605,card,11-02-2024 09:50,4.90395E+18,"Basu, Jani and Goda",fraud,5592.770354,1014.483749
2533.426751,card,20-02-2024 04:40,6.01144E+15,"Dyal, Mammen and Krishna",legitimate,4088.68105,1555.254298
747.0277739,Mobile,07-02-2024 04:31,3175166381,unknown,fraud,7302.420546,6555.392772
1059.278128,card,23-02-2024 11:40,4.33419E+12,Chander Ltd,legitimate,4884.415724,3825.137596
1708.653665,card,16-02-2024 22:50,6.01161E+15,Desai-Roy,legitimate,4382.19787,2673.544205
1682.634236,card,03-02-2024 16:16,2.26358E+15,Sani LLC,fraud,5450.042825,3767.408589
2494.743612,Branch,09-03-2024 09:02,3154785927,unknown,legitimate,9634.92584,7140.182228
4442.478261,card,12-02-2024 06:59,4.55365E+12,Vyas-Kaur,legitimate,6703.806163,2261.327902
8054.479159,Online,15-03-2024 01:44,5483252374,unknown,legitimate,9419.634692,1365.155534
3374.724933,card,12-03-2024 09:24,4.79002E+15,"Tripathi, Dara and Shan",legitimate,3437.453624,62.72869165
1314.051759,card,17-02-2024 19:43,3.4873E+14,Seshadri-Mallick,legitimate,5575.789662,4261.737902
2859.722737,Mobile,03-01-2024 17:30,9551325300,unknown,legitimate,3074.287505,214.5647677
2136.156086,card,07-02-2024 16:47,3.01295E+13,"Bakshi, Deep and Balan",fraud,2557.169647,421.0135613
5270.208275,Mobile,04-03-2024 18:59,9442092565,unknown,fraud,13192.8555,7922.64723
1663.421565,card,11-02-2024 12:51,6.76271E+11,"Sanghvi, Randhawa and Mangal",fraud,3029.453001,1366.031436
4911.404889,Online,14-01-2024 01:38,8305318370,unknown,legitimate,7575.893069,2664.48818
3093.953162,Mobile,19-02-2024 03:14,7004301445,unknown,legitimate,11176.87044,8082.91728
1788.459632,card,11-01-2024 13:55,4.46259E+12,"Sankaran, Grewal and Singhal",legitimate,4701.51718,2913.057548
7858.164826,Mobile,15-03-2024 10:20,565749163,unknown,fraud,8218.51232,360.3474942
3919.513105,card,17-01-2024 09:11,5.52824E+15,Golla PLC,legitimate,4080.79296,161.2798556
4332.218967,card,25-01-2024 07:28,2.70503E+15,Bose-Baral,fraud,7961.394958,3629.17599
4394.363632,card,07-02-2024 13:18,5.10245E+15,Mani-Dasgupta,fraud,5218.374213,824.0105812
3096.739894,card,22-01-2024 05:00,3.81025E+13,"Choudhury, Wable and Gour",legitimate,6813.335283,3716.595389
869.8761573,card,10-01-2024 16:27,4.64161E+12,Brahmbhatt-Deol,fraud,1474.223479,604.3473221
3619.866367,card,06-01-2024 10:05,4.78082E+15,"Mani, Ranganathan and Krish",fraud,6688.932257,3069.06589
831.8847036,card,05-01-2024 11:24,4.53987E+15,Hora PLC,fraud,4591.977478,3760.092774
2603.672003,card,04-02-2024 23:33,3.56833E+15,Kohli-Sankar,fraud,6053.151172,3449.479168
4765.742957,Online,04-02-2024 11:37,3258728740,unknown,fraud,12094.67609,7328.933135
1378.33386,card,07-02-2024 06:46,3.4997E+14,Ahuja Ltd,fraud,5901.062018,4522.728158
4961.847721,Branch,07-02-2024 01:14,7263112625,unknown,legitimate,10067.14745,5105.299729
6623.347025,Online,02-03-2024 18:16,5458671628,unknown,fraud,12322.39393,5699.046905
