transaction_amount,transaction_date_time,card_number,merchant,label,amount_before_transaction,amount_after_transaction
4804.991533174835,2024-03-04 02:10:11,4381279565215515,Dyal Inc,legitimate,9304.867957625873,4499.876424451038
2672.0662416364667,2024-03-05 16:22:04,4605849210189044979,Bhatt-Wason,legitimate,3271.6624358592935,599.5961942228269
1971.5884987214113,2024-02-06 03:46:21,4930495247201113,Krishna-Wable,legitimate,3531.824343222025,1560.235844500614
2641.281369255543,2024-01-07 11:03:28,4407296297215779,Kunda PLC,legitimate,6535.600220818706,3894.3188515631628
3346.0480086187868,2024-03-06 17:43:52,3508287655448953,"Sant, Zacharia and Chad",legitimate,6066.67083444142,2720.6228258226333
4806.0660721838885,2024-02-20 06:37:25,4689848376449955836,"Chakrabarti, Ratta and Chaudhry",fraud,8969.408443945467,4163.342371761579
1069.572162284598,2024-03-01 15:31:13,2287169105004827,Cheema PLC,fraud,1636.4331735981023,566.8610113135042
539.588796352007,2024-02-19 05:21:14,6544661236219597,"Arya, Mahajan and Luthra",legitimate,5143.154111536824,4603.565315184816
1653.6025538173578,2024-02-27 13:25:35,2713421938964899,"Kari, Wali and Ram",legitimate,6328.81240844825,4675.209854630892
3645.994858340647,2024-02-16 04:52:27,4548495836630786559,"Shankar, Kamdar and Hans",legitimate,4431.006828872712,785.0119705320644
4555.023060784713,2024-02-28 05:26:14,4400125028914664,Gala Inc,legitimate,4734.061628174396,179.0385673896826
3887.9631104779096,2024-03-10 09:01:04,586536468083,"Babu, Gera and Warrior",fraud,8837.271606436198,4949.308495958288
1347.5554650194024,2024-03-09 03:21:44,6582167879462901,"Butala, Swaminathan and Venkatesh",legitimate,3763.9909106085006,2416.435445589098
4850.671538766867,2024-02-12 11:38:41,3582760372944917,Viswanathan-Bala,legitimate,7715.32780490367,2864.6562661368025
3950.1945325448237,2024-01-23 17:45:48,4702798306395410149,"Apte, Basak and Bath",fraud,7033.559153541039,3083.3646209962158
3796.751990745569,2024-01-11 20:13:02,4954761490800658,Singh Inc,legitimate,7747.197620020277,3950.445629274708
2857.3426357277604,2024-02-01 01:44:32,4973952154093550,Sandal Group,fraud,6919.16260126689,4061.81996553913
2971.8690675401417,2024-03-03 07:59:39,4524955678037,Wable LLC,legitimate,3949.5559368958134,977.6868693556717
4324.172411518123,2024-02-02 02:18:36,675958637265,Dey-Sagar,fraud,5514.989747279421,1190.8173357612977
4119.881817637378,2024-03-12 15:53:36,4232358643614674,Som Ltd,legitimate,8505.278632079775,4385.396814442397
3985.440171984948,2024-02-09 05:34:35,30297982058857,Mall-Kumer,legitimate,8084.833019690375,4099.392847705427
3920.428533578304,2024-03-13 07:12:35,372480115350369,Tiwari Inc,fraud,7012.349247532541,3091.9207139542373
4833.607547027911,2024-02-02 22:27:34,4028635795392557,"Suri, Bhatnagar and Barman",fraud,9807.156351060912,4973.548804033001
1621.9064553129283,2024-02-19 02:46:33,371310570245765,Buch LLC,legitimate,5300.474333634033,3678.567878321105
269.841307044136,2024-01-20 11:10:12,4779511682770,Gupta Inc,legitimate,1356.866780014078,1087.0254729699418
2007.6460433696836,2024-03-06 02:10:22,3595270063117000,"Sami, Borah and Bala",legitimate,6242.399924389749,4234.753881020065
3820.8244240580993,2024-02-21 07:31:05,4779711231138747,Mander Group,legitimate,5900.340279545098,2079.515855486999
4368.381958027486,2024-02-29 21:26:39,6599989878403623,Barad PLC,fraud,4558.7837341285185,190.40177610103274
2091.6497520887533,2024-01-17 11:59:36,3536535777561608,Sura-Manne,legitimate,3705.54192836899,1613.8921762802365
2496.6818111882435,2024-01-23 21:30:48,4732209880598143,Kumar-Shenoy,legitimate,6316.802469144576,3820.1206579563327
1428.0796356015264,2024-03-16 06:49:18,30131839963391,Yohannan Inc,legitimate,6229.508609462027,4801.428973860501
1202.941256534398,2024-01-19 17:58:17,372644462266102,Chatterjee LLC,legitimate,2590.8619738873354,1387.9207173529373
4372.793597344033,2024-03-14 12:24:19,30388533700632,"Varty, Kala and Sehgal",legitimate,5612.91005614851,1240.1164588044776
1042.2906583572162,2024-01-30 06:54:55,4292268749511,"Goswami, Gara and Vig",legitimate,3864.7374204927337,2822.4467621355175
3675.69542054557,2024-03-01 18:02:00,3592101994743213,Brar-Basak,legitimate,7735.99807986118,4060.3026593156096
2803.180861355529,2024-01-15 17:01:30,6541511097619703,"Krishna, Chhabra and Kumar",fraud,6538.344015338653,3735.1631539831237
2431.6002639679596,2024-03-01 20:14:28,4986160365298,Kapoor-Jain,legitimate,5235.795187756414,2804.194923788454
443.73223755624423,2024-02-28 15:34:29,4754273152320795,Vala Ltd,fraud,3604.366748812492,3160.6345112562476
840.8526997770803,2024-02-19 17:39:24,3586910840178319,Rana LLC,legitimate,2058.926496835537,1218.0737970584566
4478.823146960686,2024-01-01 04:20:24,676342338529,Acharya-Balakrishnan,legitimate,6647.368729327405,2168.545582366719
4737.665710318368,2024-02-18 19:58:16,373366795152408,Dutt-Lad,legitimate,6021.940186654665,1284.274476336297
826.6431548998655,2024-02-09 22:13:43,6011420278400407,Sura Inc,fraud,5249.888849374607,4423.245694474742
2342.262803885148,2024-03-06 21:06:22,4420105473421,Singhal PLC,legitimate,2913.9097956390715,571.6469917539234
674.5788070809418,2024-02-07 00:12:01,342511174308034,"Devan, Gokhale and Doshi",legitimate,4076.484190784232,3401.90538370329
112.7166265360542,2024-02-01 09:58:59,6011680468246775,Amble-Goda,fraud,1421.5297803895214,1308.8131538534672
2958.5557865093265,2024-01-13 01:11:08,4546091250145655,Barman Group,fraud,5341.687061004473,2383.131274495147
842.2688025665341,2024-03-01 14:30:07,3536909703828748,"Baria, Raja and Upadhyay",legitimate,2346.3385759972316,1504.0697734306975
1199.3026810337049,2024-01-25 01:41:19,3567235478741094,Dani-Hora,legitimate,2822.2968131604684,1622.9941321267636
274.1503184884031,2024-02-04 12:22:43,2243493905871695,Randhawa-Krishna,legitimate,1583.5114564074029,1309.3611379189997
28.24499360979989,2024-01-17 17:12:26,4674092271978318,Ramaswamy-Kara,legitimate,3794.6816703750387,3766.4366767652386
3213.737914309896,2024-02-27 19:58:54,4925777495747559,"Vora, Deol and Kothari",fraud,5048.660041633341,1834.9221273234452
476.8614404925544,2024-02-22 04:28:45,3501210657101625,Bhalla LLC,legitimate,4111.382958885827,3634.521518393273
3693.3722666600315,2024-01-18 00:53:02,348498347049071,Upadhyay Ltd,legitimate,5979.161217879055,2285.788951219023
2073.447486146896,2024-03-06 11:46:50,370388613448993,Edwin-Bose,legitimate,4814.20523622733,2740.7577500804337
4812.612001761135,2024-03-05 16:53:59,4930597670872805,Wali-Chaudhuri,fraud,7533.616505571436,2721.0045038103017
676.0650623555595,2024-03-01 05:19:15,3563585781544450,"Rattan, Bains and Chopra",fraud,5555.566938280067,4879.501875924508
1171.9641988117103,2024-03-04 20:17:02,36897298514800,Sama Inc,legitimate,3013.6058528093567,1841.6416539976465
2833.067303560313,2024-02-05 22:50:40,501824713801,Sarna LLC,legitimate,3879.410939594325,1046.343636034012
3094.908135948143,2024-01-30 22:04:08,4878290746671524355,"Sridhar, Andra and Lad",fraud,7654.749918377487,4559.841782429345
4849.87284509487,2024-01-26 11:31:37,6599630570395648,Char and Sons,fraud,5732.320898779581,882.4480536847104
2358.7979874603975,2024-03-08 01:50:04,2357078900872202,Kapur-Devan,legitimate,6532.567988223678,4173.770000763281
4813.615589242846,2024-02-23 09:32:44,6011393648461104,Gulati-Chakrabarti,fraud,5573.187917622806,759.5723283799598
4682.040301129944,2024-02-07 11:19:03,36186413127130,Karpe Inc,legitimate,7979.074728924701,3297.034427794757
3974.632567008836,2024-01-28 02:18:36,3531750045275585,Sachdeva-Sur,fraud,4735.831225198871,761.1986581900351
4739.804270595767,2024-01-08 16:41:19,4304211157844216,Sane Ltd,legitimate,9356.002508600519,4616.198238004752
3979.936097525356,2024-02-21 16:04:42,372875884083556,Ramachandran Group,legitimate,6809.327427962984,2829.391330437628
1691.110000937823,2024-03-15 23:24:21,4611745900829,Jayaraman Inc,fraud,3344.1864582468597,1653.0764573090366
712.6067149744537,2024-02-07 23:54:15,2289820634215882,Shukla Group,fraud,1422.8173620427924,710.2106470683387
3720.106198895123,2024-01-24 09:06:50,2394479920750003,Suri-Sant,fraud,5582.355457263633,1862.2492583685103
3483.142884088423,2024-02-20 04:02:06,213182851081207,"Suresh, Dixit and Randhawa",fraud,7011.192858083794,3528.0499739953707
4569.5001950922315,2024-01-03 04:20:57,349548275545471,"Ramesh, Chhabra and Majumdar",legitimate,6500.405105895682,1930.9049108034505
3062.4865237094177,2024-02-09 16:01:25,3530644103002067,Tara-Chatterjee,fraud,4300.4962628256835,1238.0097391162658
2499.850041661757,2024-02-02 19:37:16,3539900083122551,"Dube, Sibal and Tiwari",legitimate,5391.123188647905,2891.2731469861483
1991.1050557735864,2024-01-10 12:39:05,4226452163672895,Lala-Gala,fraud,4086.036101430813,2094.9310456572266
2972.486253344579,2024-01-18 10:56:24,2369989294221036,Kaur and Sons,legitimate,3809.8593711357375,837.3731177911586
1455.742638853691,2024-01-17 20:29:41,4590332455502760615,Wadhwa Ltd,legitimate,2234.1427103382002,778.4000714845092
4177.8678601927395,2024-01-27 12:55:24,3577445567196344,Jaggi PLC,legitimate,7718.103191399794,3540.2353312070545
4360.499203448708,2024-01-03 16:40:34,373997103414575,Majumdar Inc,fraud,9234.111962074829,4873.612758626121
553.9779420482342,2024-03-12 17:55:03,6011137684927167,"Rajan, Sundaram and Bedi",legitimate,1727.1173556498957,1173.1394136016615
4575.081046329819,2024-02-03 20:41:44,3566040646946406,Cheema-Magar,fraud,8443.092564478953,3868.0115181491337
2338.798673213198,2024-02-26 00:04:15,3557049325156287,Bala PLC,legitimate,2785.9561184410195,447.1574452278214
1953.1306455045876,2024-02-12 13:11:31,30131924981662,Sarin LLC,legitimate,3867.194481574974,1914.0638360703863
2582.8241826104586,2024-02-20 03:45:44,2473517874688630,Deshmukh Ltd,fraud,5121.198065123661,2538.3738825132023
1236.6347492426476,2024-01-01 03:18:09,4262600576807095,"Jain, Sabharwal and Gade",legitimate,2587.6820062385914,1351.0472569959438
1611.77525774808,2024-03-14 00:09:40,4349561764609780555,Mall-Krishnamurthy,legitimate,4264.37155615419,2652.5962984061102
1479.2999714272325,2024-01-18 03:04:26,213199298236046,Chopra and Sons,fraud,5893.545965469866,4414.245994042633
1674.8056952259597,2024-03-07 09:08:02,38089655490547,Doctor-Sheth,legitimate,6397.551127377376,4722.745432151417
2685.120868057161,2024-01-30 16:23:44,3572409000004932,Badami-Ratta,fraud,3196.900070378678,511.779202321517
4279.9235082493215,2024-02-01 21:53:03,30509348930425,"Chaudry, Deep and Tella",fraud,5646.434718830491,1366.5112105811695
1306.4198695101575,2024-01-28 08:03:39,370600926742551,Khatri-Bora,fraud,6202.298117923605,4895.878248413447
2849.0878615764354,2024-02-29 02:47:14,213193230655595,"Apte, Khosla and Shere",legitimate,4208.475729483631,1359.3878679071954
2010.248569650563,2024-02-22 13:19:45,6511889313764925,Halder and Sons,fraud,5476.8582518563335,3466.6096822057707
338.4909183821374,2024-01-05 17:44:57,3551203849033839,"Handa, Dave and Dewan",legitimate,1613.224850795257,1274.7339324131196
2442.000291527012,2024-01-25 22:04:36,3548620634854044,Datta-Handa,legitimate,4230.264602198993,1788.264310671981
4666.693387918938,2024-03-14 21:07:57,6011753652899095,"Lala, Bhatia and Toor",legitimate,5631.175537524457,964.4821496055183
1924.2091113722404,2024-01-23 15:51:36,676213070235,Vasa-Hans,legitimate,6207.147077920994,4282.937966548754
1802.5745133048308,2024-01-21 15:06:58,180002018042778,Soman-Uppal,fraud,6216.991844764156,4414.4173314593245
3071.8845300449175,2024-03-08 18:58:51,4999855202031,"Rao, Kota and Subramanian",fraud,4563.477944542921,1491.5934144980038
4398.518840624342,2024-03-07 12:51:08,4460613098341915,Sahota Inc,legitimate,8518.232063235786,4119.713222611444
2409.641831549015,2024-02-09 09:04:13,213175071765310,Bath-Halder,legitimate,4207.267665233565,1797.62583368455
192.38284256199344,2024-03-15 18:08:42,6011255465645129,Swaminathan PLC,fraud,696.4897628088333,504.1069202468399
2390.960416185356,2024-03-12 01:50:20,4558969577915436,Kibe and Sons,legitimate,6183.761638672802,3792.8012224874465
3467.615466013591,2024-03-10 22:59:27,4188293788237,Chaudhry-Sarraf,legitimate,6453.8822480188255,2986.2667820052347
693.0592940433482,2024-02-14 23:11:15,3569896923723090,Dara Ltd,fraud,2072.2276879603924,1379.168393917044
2469.855288562742,2024-02-21 06:45:50,3555331601561105,Kalita-Chaudhari,legitimate,3742.3239937168582,1272.4687051541164
3989.8199121795687,2024-02-01 21:16:12,30587623331956,Raju Inc,fraud,8868.180530886351,4878.360618706783
4401.982122228211,2024-01-17 22:39:50,4070994715954463766,Master and Sons,fraud,8715.862316284736,4313.880194056525
276.2065049745995,2024-02-21 16:10:31,349576422143973,Hora LLC,legitimate,4327.100168549686,4050.893663575086
2042.9653279598801,2024-01-28 05:30:50,4049534869022,Kumer-Sagar,legitimate,2691.7736940817913,648.8083661219111
718.4402289073596,2024-01-17 05:29:26,3581787877778053,Dave Group,fraud,4496.82472740618,3778.38449849882
3719.330948894362,2024-02-15 19:54:28,675924626327,Maharaj Group,legitimate,4799.886652698762,1080.5557038044003
3562.949961450596,2024-03-13 01:28:38,502092739403,Dhaliwal-Konda,fraud,8450.120788059718,4887.170826609121
2540.227637226204,2024-03-02 08:22:39,4695575059207188651,Dey LLC,legitimate,2810.15268515787,269.9250479316661
1255.8480741737485,2024-02-20 23:42:19,3569821620775508,Rajagopal PLC,legitimate,3023.0191071393638,1767.1710329656153
4247.486301310943,2024-01-03 02:41:57,676300358485,Taneja LLC,fraud,6396.439026796732,2148.9527254857885
206.73978872884445,2024-02-05 09:18:33,4383361749110594,"Bhakta, Raja and Bali",fraud,4329.512317424494,4122.772528695649
4315.226179521535,2024-02-05 06:21:41,3586896818825868,Tailor Inc,legitimate,8148.678041361725,3833.45186184019
537.2667744661021,2024-02-27 06:49:17,4253573994829630,Bhavsar Group,fraud,2418.4775777495843,1881.2108032834822
3066.7416070406475,2024-02-14 05:51:05,371866525928284,"Dar, Devi and Master",fraud,5898.887471396271,2832.145864355624
4388.585347499994,2024-02-01 07:03:29,377455697576099,Sani Ltd,fraud,8568.205213902569,4179.619866402575
3918.1600823601434,2024-02-15 02:10:20,4041192920698360,Wagle-Sarin,fraud,4018.9760471938966,100.81596483375324
2242.5877104490387,2024-03-03 13:08:26,5267765109554720,Srivastava-Sagar,fraud,6255.456427076155,4012.868716627116
3220.0082100273426,2024-02-27 13:06:33,30478749131449,Bumb-De,fraud,7955.019376484133,4735.01116645679
2023.9690017843402,2024-03-14 08:16:38,3574311377366985,"Chowdhury, Badal and Trivedi",legitimate,2193.9709639903544,170.00196220601424
2143.1735427238696,2024-01-02 06:53:10,578679654447,Gill Ltd,fraud,2380.6226682440006,237.44912552013102
3085.290834287182,2024-03-07 14:33:10,3566682368815614,Bobal and Sons,legitimate,4814.415722061622,1729.1248877744397
768.604017111954,2024-01-29 01:19:27,4053500601686531521,Loyal-Taneja,fraud,1216.57414031265,447.97012320069587
4729.033753531408,2024-01-27 11:34:36,30123503224424,Gokhale and Sons,fraud,7130.621394197911,2401.587640666503
2583.240344205524,2024-02-09 15:20:53,561064392831,Datta-Venkatesh,fraud,6229.506662803519,3646.2663185979955
3304.384909821479,2024-01-23 06:35:45,3568354569492035,Srinivas-Salvi,fraud,6143.21209263025,2838.8271828087704
3070.9228321614314,2024-02-21 09:03:33,213185226252502,Chander-Joshi,fraud,4061.1180584344056,990.1952262729742
4794.770647220146,2024-02-29 16:39:51,4872217924677,Ben LLC,legitimate,8072.2790343716315,3277.5083871514853
2558.629039862053,2024-02-09 00:49:01,346704894923309,Mammen and Sons,fraud,5986.052890964844,3427.4238511027906
526.136233153812,2024-02-05 08:53:23,4548800965919,Mangal Ltd,legitimate,5189.041552022035,4662.905318868223
3909.495822885999,2024-03-01 11:14:28,38130510546600,Loyal PLC,legitimate,4652.012340797473,742.5165179114742
1521.625219145742,2024-01-08 15:00:09,379676152427878,Kari Inc,legitimate,4986.382682045261,3464.7574628995194
51.73477256551692,2024-03-06 07:24:59,3548784328239894,Roy-Gola,legitimate,4609.756594642723,4558.021822077206
1994.9892702362,2024-02-16 02:33:47,3541282473094526,Venkatesh Inc,legitimate,4507.794395306164,2512.805125069964
3490.127133561731,2024-01-14 19:29:54,6011805267696637,Gola-Sarraf,fraud,5305.507536078383,1815.3804025166519
292.83535650751867,2024-03-14 06:28:58,4299525078413810,Goda-Desai,legitimate,1154.8753326710985,862.0399761635798
1057.428909546973,2024-02-15 11:05:26,502078343139,Ganguly and Sons,fraud,5392.695473130863,4335.26656358389
2055.4253995844783,2024-01-10 20:47:41,5482938173035285,"Tripathi, Shetty and Bahl",fraud,4032.7148100390446,1977.2894104545662
2938.813167728946,2024-03-03 20:41:38,4072092439498967,"Agarwal, Bandi and Chandra",legitimate,7563.9765596347315,4625.163391905786
2829.45974436649,2024-02-07 05:12:12,4005784221892,Dugar and Sons,fraud,7069.773652039063,4240.313907672573
1448.040784538052,2024-02-06 06:47:19,180057819727548,Singh PLC,legitimate,3337.473645006059,1889.432860468007
4663.194725955939,2024-03-11 10:40:03,3555621339648582,"Jha, Bansal and Gopal",legitimate,7537.027127597789,2873.83240164185
1323.6042591248759,2024-02-03 11:10:46,4284205398206635,"Balan, Dhingra and Kannan",legitimate,1469.202700231544,145.59844110666813
1821.780659029189,2024-01-29 08:06:43,30028100646194,Ratti-Sanghvi,fraud,3145.255459336191,1323.474800307002
1336.9829686542728,2024-01-16 02:50:23,376535991970758,"Aurora, Wadhwa and Ghose",legitimate,4891.244483014829,3554.2615143605562
2839.411142323472,2024-02-29 22:27:17,4951373419900210858,Chandran and Sons,fraud,6232.186762096344,3392.775619772872
877.7372936052416,2024-01-26 15:54:38,3560767918848557,Krishna and Sons,fraud,2651.050896718579,1773.3136031133376
2626.0310554833063,2024-03-12 00:19:05,6011850283081703,Mangat-Shroff,legitimate,6670.9851347114945,4044.954079228188
