amount_transferred,mode_of_transaction,date_and_time,account_number,place_of_transaction,label,amount_before_transaction,amount_after_transaction
2858.599996,Branch,06-02-2024 09:22,286888444,Raurkela Industrial Township,fraud,3187.753038,329.153042
2349.96931,Mobile,02-01-2024 14:53,1652953453,Coimbatore,fraud,7403.272501,5053.303191
7231.801586,Branch,29-01-2024 05:56,3278179588,Kirari Suleman Nagar,legitimate,12119.53075,4887.729167
3595.7186,Online,17-02-2024 00:33,6286987829,Sambhal,legitimate,5258.24279,1662.524189
5826.030478,Branch,05-01-2024 13:04,1521074544,Kozhikode,fraud,13492.83808,7666.807602
5065.027807,Mobile,18-01-2024 22:00,3021804146,Sikar,legitimate,10042.50368,4977.47587
8435.785674,Branch,05-01-2024 13:35,6942994246,Vasai-Virar,fraud,11891.82598,3456.040305
3147.178734,Branch,05-03-2024 07:58,8430806100,Nellore,legitimate,4701.576933,1554.398199
3928.679928,Online,06-03-2024 01:26,9094534684,Bhind,fraud,9495.072115,5566.392187
9997.204966,Mobile,08-02-2024 06:55,1067903751,Ramgarh,fraud,17550.09352,7552.888558
7624.054895,Online,20-01-2024 05:11,4323821708,Narasaraopet,legitimate,10515.84849,2891.793592
7952.114453,Online,21-02-2024 20:24,9705591680,Dindigul,legitimate,10218.17853,2266.064081
6755.281804,Mobile,19-01-2024 16:29,9459709968,Rourkela,legitimate,12022.43795,5267.156144
137.8172343,Branch,14-02-2024 11:19,6286157264,Cuttack,legitimate,1775.715929,1637.898695
2106.063078,Branch,10-02-2024 10:18,2495341765,Ahmedabad,legitimate,8805.535605,6699.472527
3830.982115,Branch,14-03-2024 19:51,7933060002,Kottayam,legitimate,9923.884032,6092.901917
4311.820742,Mobile,26-02-2024 11:45,4103524265,Rampur,fraud,5273.933033,962.112291
1424.900794,Branch,11-02-2024 14:31,6192630470,Bhiwani,legitimate,1886.45255,461.5517559
8840.856684,Online,10-03-2024 12:55,4571105368,Shahjahanpur,legitimate,15081.71434,6240.857661
1930.05911,Mobile,08-01-2024 00:28,5242942224,Lucknow,fraud,4943.567472,3013.508362
2983.168488,Online,13-01-2024 17:12,8945228431,Shimoga,fraud,3938.981444,955.8129564
5154.647046,Branch,18-02-2024 03:01,3061714691,Panvel,legitimate,12772.99123,7618.344179
622.3760528,Online,21-01-2024 15:49,5823239747,Tenali,legitimate,3831.411683,3209.03563
9813.660584,Branch,29-02-2024 04:57,6302399162,Aurangabad,legitimate,14463.69613,4650.035541
8965.679962,Mobile,14-02-2024 01:52,6575034164,Ambattur,fraud,11410.12794,2444.447982
3521.2379,Online,24-02-2024 13:52,7090373558,Gangtok,legitimate,9831.676976,6310.439076
7454.526787,Mobile,04-02-2024 14:00,4172202977,Jalna,legitimate,10539.2621,3084.735312
5970.105355,Mobile,10-01-2024 04:47,4322653060,Singrauli,fraud,15653.51287,9683.407516
9762.53685,Branch,26-01-2024 18:37,1930873942,Satna,legitimate,16821.71758,7059.180731
3553.435884,Mobile,18-02-2024 09:42,3124200592,Bhatpara,legitimate,5006.98642,1453.550536
4384.437695,Mobile,11-02-2024 18:03,8469064732,Pune,legitimate,8609.716608,4225.278913
6284.169332,Branch,03-02-2024 23:10,8723343606,Bharatpur,fraud,10199.83822,3915.668887
8499.411253,Mobile,19-02-2024 20:43,8843131369,Katihar,legitimate,13888.45765,5389.046396
3570.153289,Branch,01-02-2024 05:45,6676709621,Haldia,legitimate,12005.26697,8435.113677
6045.116918,Branch,04-02-2024 10:56,1698107115,Bhimavaram,fraud,11920.99487,5875.87795
3411.661759,Branch,24-02-2024 15:22,2357850716,Farrukhabad,fraud,4121.072867,709.4111082
8820.620516,Mobile,04-03-2024 16:48,9275635884,Mehsana,fraud,15409.23591,6588.615398
4074.793727,Online,02-03-2024 03:10,7422654321,Nagercoil,fraud,4256.620177,181.8264497
4341.733248,Online,08-02-2024 20:07,1058104993,Parbhani,legitimate,12163.34181,7821.608559
5653.285918,Branch,14-02-2024 14:20,4009095943,Vijayanagaram,fraud,12352.98304,6699.697117
5125.342749,Mobile,27-01-2024 18:58,6294396660,Uluberia,fraud,8282.320767,3156.978018
7855.533478,Mobile,14-01-2024 14:40,6245698635,Kamarhati,legitimate,10850.70734,2995.173865
7570.236676,Mobile,13-03-2024 19:38,2299085204,Faridabad,legitimate,15573.13934,8002.902666
6350.622179,Branch,08-01-2024 08:05,7952534944,Bhusawal,legitimate,14205.65543,7855.03325
3906.662144,Mobile,10-03-2024 20:23,5888856430,Saharanpur,legitimate,7494.455452,3587.793308
3041.504985,Mobile,13-02-2024 20:58,7845294659,Aurangabad,fraud,6101.087493,3059.582508
6806.191986,Mobile,19-02-2024 23:08,6073906374,Machilipatnam,legitimate,12448.4574,5642.26541
563.8338944,Branch,20-01-2024 18:13,548158596,Thanjavur,legitimate,746.6539283,182.8200338
6834.2596,Mobile,07-01-2024 21:00,7636894945,Rewa,fraud,7752.663276,918.4036761
8873.095811,Branch,15-03-2024 19:01,4528205176,Rewa,legitimate,10222.17475,1349.078942
2066.452977,Online,09-02-2024 06:45,5207112192,Kozhikode,legitimate,4002.029974,1935.576996
8076.573804,Mobile,21-02-2024 00:59,5081970235,Gandhidham,legitimate,13245.55326,5168.979454
8893.094362,Branch,24-01-2024 05:30,1257178765,Dhanbad,legitimate,18816.28932,9923.194957
7606.80564,Mobile,05-02-2024 09:42,7892792473,Dhule,fraud,14167.67832,6560.872677
9259.958342,Branch,02-03-2024 06:25,7812611494,Jehanabad,fraud,9966.816407,706.858065
4100.989184,Branch,10-03-2024 04:08,8776104298,Cuttack,fraud,9404.224988,5303.235803
1687.617521,Mobile,27-02-2024 22:10,4635800762,Adoni,legitimate,6704.405123,5016.787603
7579.956272,Online,09-01-2024 09:59,5203130587,Dehradun,fraud,9107.217648,1527.261377
8724.924374,Online,05-02-2024 13:48,9641224977,Dharmavaram,fraud,17935.62083,9210.696451
9585.368288,Mobile,06-02-2024 00:42,5591053902,Durgapur,legitimate,14048.94424,4463.575952
8222.827086,Mobile,15-02-2024 13:19,759658484,Mathura,legitimate,18168.96258,9946.135492
7688.49899,Branch,16-02-2024 14:28,5918310456,Ambarnath,legitimate,11947.21471,4258.715723
2452.611686,Online,23-01-2024 02:00,2366503583,Bijapur,fraud,8571.392942,6118.781257
9928.886706,Mobile,07-03-2024 06:25,7763599377,Berhampore,legitimate,11066.03582,1137.149111
1942.745388,Branch,01-03-2024 21:26,2436354245,Mysore,legitimate,6539.600843,4596.855456
669.8317242,Online,18-02-2024 22:43,291621290,Berhampur,fraud,3133.614075,2463.782351
6069.134477,Branch,21-02-2024 07:47,457274169,Pune,legitimate,14441.22598,8372.091506
6400.105387,Branch,17-01-2024 15:10,2371512986,New Delhi,legitimate,14260.90928,7860.80389
3483.991782,Online,16-03-2024 17:17,7111903928,Alwar,fraud,11743.37378,8259.381996
4739.740356,Online,16-01-2024 08:10,6093521161,Patiala,fraud,12003.47379,7263.733434
1108.734642,Mobile,02-02-2024 17:32,2370879914,Ballia,legitimate,9452.298556,8343.563914
8365.977336,Mobile,11-02-2024 14:57,1753049346,Pondicherry,legitimate,10454.18196,2088.204627
1942.404037,Mobile,15-03-2024 17:51,7886899817,Haridwar,fraud,6517.637425,4575.233388
9412.724527,Online,04-02-2024 20:09,4933928239,Bihar Sharif,fraud,16362.00864,6949.284111
8109.334039,Mobile,25-02-2024 20:44,3190529886,Tezpur,legitimate,14519.51977,6410.18573
5380.527625,Online,13-01-2024 03:30,9672821707,Arrah,legitimate,12572.43701,7191.90938
6620.747414,Mobile,01-02-2024 05:50,7522148111,Indore,legitimate,8940.905407,2320.157993
975.0109751,Branch,13-02-2024 21:20,8731720971,Firozabad,legitimate,2049.514595,1074.50362
5198.556031,Mobile,15-03-2024 16:09,5359080375,Hubli–Dharwad,legitimate,14374.94115,9176.385123
2400.604798,Branch,05-03-2024 14:51,5550038248,Rajahmundry,legitimate,8046.306564,5645.701766
6823.11296,Mobile,12-01-2024 04:06,5331480936,Sagar,fraud,8445.989612,1622.876653
1203.970902,Mobile,20-02-2024 23:15,7479714136,Fatehpur,legitimate,9158.993063,7955.022161
7174.499635,Mobile,06-02-2024 17:57,1310428151,Jamalpur,fraud,16332.30601,9157.806373
3937.723174,Mobile,09-01-2024 08:53,8043844564,Mau,legitimate,5716.402008,1778.678834
3475.489857,Branch,22-02-2024 11:54,7573551694,Maheshtala,legitimate,11667.87316,8192.383307
5372.635382,Online,12-03-2024 08:32,2246009671,Aurangabad,fraud,14711.56349,9338.928107
1891.671832,Mobile,30-01-2024 00:51,6982358484,Gulbarga,fraud,11281.45167,9389.779843
1573.080097,Online,24-01-2024 00:52,1835570207,Mirzapur,legitimate,10723.22907,9150.14897
2445.639917,Mobile,11-01-2024 07:43,3756717788,Bhopal,legitimate,7955.207939,5509.568022
2584.913694,Online,24-01-2024 03:24,3326376256,Tirupati,legitimate,6211.405735,3626.492041
8911.960648,Online,11-01-2024 03:33,9891383159,Patna,legitimate,9083.961444,172.0007962
9989.036859,Mobile,14-02-2024 20:59,894620590,Tenali,legitimate,10692.06791,703.031046
1923.825908,Online,16-02-2024 15:56,4696049409,Bhind,fraud,6269.33216,4345.506251
1731.666676,Mobile,16-02-2024 00:40,3225843566,Machilipatnam,fraud,5784.995525,4053.328849
8579.249428,Online,21-01-2024 04:50,4189095724,Anand,fraud,10507.91713,1928.667705
2191.195132,Branch,18-01-2024 13:24,543145206,Sangli-Miraj & Kupwad,legitimate,6206.447409,4015.252278
8404.653233,Branch,17-01-2024 21:13,3655888701,Bathinda,legitimate,10233.68888,1829.035648
9867.959673,Online,17-02-2024 07:07,5427249823,Suryapet,fraud,18370.99308,8503.033402
2284.44549,Branch,14-03-2024 11:34,4284526525,Chennai,legitimate,5336.574781,3052.129291
8241.981499,Branch,01-02-2024 17:40,2740714069,Belgaum,legitimate,14267.76857,6025.787067
7646.795983,Mobile,06-03-2024 07:22,6211124020,Berhampore,legitimate,12724.9423,5078.146314
7635.103217,Branch,23-02-2024 07:36,2564267397,Eluru,fraud,8248.735785,613.6325682
2089.243518,Mobile,03-01-2024 13:56,6608365200,Bhusawal,fraud,11517.35734,9428.113823
368.2503258,Mobile,02-02-2024 23:21,3940031274,Buxar,fraud,5687.78751,5319.537185
5104.536728,Mobile,19-02-2024 23:22,281378566,Junagadh,legitimate,8422.607397,3318.07067
4432.847149,Online,07-01-2024 14:21,5658492246,Nadiad,legitimate,6098.300188,1665.453039
2320.753733,Online,05-02-2024 05:14,8711388894,Bahraich,legitimate,5772.167416,3451.413684
6671.517893,Online,22-01-2024 20:27,848072554,Kakinada,fraud,6974.582763,303.0648699
4882.093006,Branch,11-02-2024 21:29,208002223,Jaipur,legitimate,8581.318744,3699.225738
1515.711114,Mobile,12-02-2024 16:08,8109683747,Raichur,legitimate,6877.421795,5361.71068
9874.03368,Mobile,12-02-2024 20:06,151996018,Buxar,fraud,18605.50951,8731.475834
8186.116718,Online,02-01-2024 19:49,8572333679,Anand,legitimate,15091.12345,6905.006735
6368.198618,Online,05-02-2024 01:19,6360519542,Ahmednagar,fraud,7572.863518,1204.6649
6522.777323,Mobile,17-01-2024 18:15,4186011044,Vellore,legitimate,8085.465935,1562.688612
2349.077615,Mobile,13-02-2024 18:03,1360406304,Amravati,fraud,6687.498956,4338.421341
8742.163775,Branch,06-03-2024 08:38,7568616913,Parbhani,fraud,10779.67052,2037.506741
8601.1114,Online,20-02-2024 02:40,8920616086,Amaravati,legitimate,8976.824198,375.7127981
8043.720702,Branch,01-02-2024 01:42,3140555913,Phagwara,legitimate,16113.36802,8069.647313
714.2100279,Online,15-02-2024 08:43,7799210755,Malegaon,legitimate,1007.483478,293.2734499
2950.658892,Mobile,24-02-2024 02:52,3609804300,Bihar Sharif,legitimate,11274.48598,8323.827091
4864.651717,Mobile,04-02-2024 00:47,3440849264,Amritsar,legitimate,6391.280951,1526.629234
2143.57059,Branch,16-02-2024 00:41,5032933024,Surendranagar Dudhrej,fraud,11892.88686,9749.316267
6976.49473,Online,13-03-2024 23:45,5245093702,Malegaon,legitimate,13054.84646,6078.351727
1057.096852,Mobile,05-02-2024 03:25,9412975436,Tumkur,fraud,8433.428271,7376.331419
6413.964004,Online,04-03-2024 04:35,4098264196,Bijapur,legitimate,7607.751921,1193.787917
7228.361712,Mobile,03-02-2024 21:23,4792049719,Aurangabad,fraud,15863.19204,8634.830327
5569.759577,Mobile,16-01-2024 23:59,8237062308,Chapra,legitimate,13977.76377,8408.004194
9920.431198,Mobile,14-03-2024 07:42,5215758514,Gandhinagar,legitimate,16485.05924,6564.628042
7820.52479,Branch,02-03-2024 16:22,3548720204,Mehsana,fraud,12893.04595,5072.521159
4994.761017,Branch,08-03-2024 06:40,9705920378,Bhubaneswar,fraud,12237.50383,7242.742814
6410.556025,Online,18-01-2024 11:52,1142425780,Bokaro,fraud,6569.245357,158.6893318
1320.509415,Online,18-01-2024 03:40,2978598439,Bhubaneswar,legitimate,7285.672894,5965.163478
1161.002912,Branch,04-03-2024 06:09,517720564,Bhatpara,fraud,9650.323648,8489.320736
3912.467513,Online,20-01-2024 14:00,7030583292,Mango,fraud,7545.776396,3633.308883
1421.451727,Online,01-03-2024 15:40,8405907419,Tirupati,fraud,2593.516356,1172.064629
6351.442047,Online,25-02-2024 13:12,1296487985,Bhopal,legitimate,10618.12682,4266.684772
2260.71349,Branch,07-01-2024 16:42,2179814620,Darbhanga,fraud,9559.047536,7298.334046
9512.649807,Online,24-01-2024 18:44,5331640038,Jhansi,legitimate,10674.93179,1162.281983
733.6628314,Branch,10-03-2024 17:49,2406396084,Bulandshahr,legitimate,2873.543578,2139.880746
1987.808435,Branch,11-03-2024 01:45,5134994936,Raebareli,fraud,3548.571718,1560.763284
3297.970723,Online,31-01-2024 00:39,2671895366,Mysore,legitimate,11287.7535,7989.78278
9027.562883,Branch,04-02-2024 17:33,7511795759,Ozhukarai,legitimate,9750.199845,722.6369623
5119.890503,Mobile,05-01-2024 23:00,2468553563,Kharagpur,legitimate,12017.09687,6897.206371
9770.323252,Branch,07-03-2024 17:47,7134357423,Allahabad,fraud,13498.24677,3727.923515
5994.127065,Branch,23-02-2024 07:24,2432533944,Chinsurah,legitimate,13576.46037,7582.333305
6934.908803,Online,12-03-2024 14:06,2462637279,Hapur,fraud,16582.30465,9647.395846
3231.074482,Branch,26-01-2024 17:50,2552997510,Dindigul,legitimate,4465.072948,1233.998466
8409.451074,Online,11-02-2024 13:24,2086501675,Ahmednagar,legitimate,11621.86298,3212.411907
6196.915971,Mobile,03-01-2024 23:29,3306104730,Ambarnath,fraud,14317.15771,8120.241734
1285.645105,Branch,10-03-2024 09:02,5047791536,Purnia,fraud,4020.613127,2734.968022
401.5904945,Branch,14-02-2024 06:10,5774678638,Durgapur,legitimate,2631.284405,2229.693911
7273.52304,Online,28-02-2024 09:02,4206753329,Ambala,legitimate,15544.76502,8271.241981
9560.949832,Mobile,20-02-2024 04:17,7842551231,Bhatpara,fraud,19433.06524,9872.115404
3259.094685,Online,21-01-2024 22:48,5379775181,Lucknow,fraud,8872.212528,5613.117842
2451.678917,Online,15-03-2024 05:38,9004666417,Silchar,fraud,5304.361525,2852.682609
5611.952641,Mobile,29-01-2024 02:40,2516862888,Dehri,fraud,9657.755661,4045.80302
7416.763062,Mobile,15-01-2024 14:53,3417018714,Bhilwara,legitimate,9201.053303,1784.290241
6797.032579,Branch,18-01-2024 01:27,8329038925,Durg,fraud,14439.71664,7642.684061
8208.728787,Branch,08-01-2024 08:29,2643206561,Alappuzha,fraud,15966.12156,7757.392776
2962.955718,Online,19-01-2024 11:32,9430866389,Thanjavur,legitimate,11726.65354,8763.697825
2597.915888,Branch,02-02-2024 07:24,8845403072,Tezpur,legitimate,2961.281267,363.3653796
5292.662757,Branch,19-02-2024 01:41,3494643111,Asansol,fraud,10956.27804,5663.615282
4219.924582,Online,07-01-2024 18:15,4484742479,Aurangabad,fraud,6441.053382,2221.1288
8278.06954,Branch,15-02-2024 23:27,1196263942,Delhi,fraud,11752.81139,3474.741853
9671.770448,Online,28-02-2024 01:40,8791495976,Burhanpur,legitimate,17542.83104,7871.060591
777.6594804,Branch,11-02-2024 12:26,3238497044,Bhilwara,legitimate,2778.792639,2001.133158
6682.626072,Mobile,26-01-2024 21:49,8334655343,Ramgarh,fraud,13102.2094,6419.583331
3581.064604,Branch,15-02-2024 12:08,8219415222,Aizawl,fraud,10161.2699,6580.205293
2667.037913,Mobile,01-01-2024 14:29,8152859189,Varanasi,fraud,12212.56767,9545.529758
6748.574636,Online,24-02-2024 23:52,8756323175,Guwahati,fraud,14522.66783,7774.093192
4601.924571,Mobile,05-01-2024 16:08,6955253089,Ambarnath,fraud,12657.91253,8055.987957
821.7281701,Branch,16-02-2024 12:47,9637264960,Vijayanagaram,legitimate,6184.575585,5362.847415
7716.118447,Mobile,05-01-2024 21:46,3637780131,Chapra,fraud,9665.248438,1949.129991
1628.190881,Mobile,10-03-2024 14:25,9134296314,Chinsurah,fraud,5941.268202,4313.077321
2257.136287,Branch,08-02-2024 20:03,3869362279,Jammu,legitimate,7797.083065,5539.946778
5621.31738,Mobile,08-01-2024 11:01,3781575583,Raiganj,legitimate,12437.66797,6816.350592
5782.103674,Branch,12-03-2024 22:46,3887924035,Moradabad,legitimate,11898.42388,6116.320207
9267.989642,Branch,09-01-2024 10:10,7012923316,Amritsar,legitimate,13268.37015,4000.380506
5872.111454,Branch,30-01-2024 06:33,7581327515,Sambalpur,fraud,8598.711213,2726.599759
2126.33308,Branch,10-03-2024 03:15,4787042867,Faridabad,legitimate,3891.818427,1765.485348
4247.80076,Online,10-02-2024 23:17,3040067729,Malda,legitimate,11216.87008,6969.069324
3562.061974,Mobile,01-01-2024 01:30,9318940039,Dehradun,fraud,10051.50885,6489.446876
1765.958026,Online,23-02-2024 22:34,1440227074,Dehradun,legitimate,8670.945437,6904.987411
1837.367111,Mobile,18-02-2024 06:42,7752239641,Ghaziabad,legitimate,5625.388894,3788.021783
5439.488195,Mobile,28-02-2024 22:31,4766668238,Tenali,fraud,8137.325638,2697.837443
1350.020941,Branch,01-02-2024 02:57,2873511963,Aizawl,fraud,8971.262095,7621.241154
8007.270497,Branch,16-03-2024 22:39,5513749021,Jalgaon,fraud,15766.37971,7759.109211
9365.778758,Online,04-01-2024 15:00,8973457304,Bhopal,legitimate,13976.38086,4610.602102
961.4704612,Branch,17-02-2024 13:35,1594795197,Rourkela,legitimate,7119.3209,6157.850439
7350.770386,Branch,20-01-2024 04:56,4011631036,Raichur,legitimate,11148.61506,3797.844676
8292.775218,Mobile,21-02-2024 03:16,6758398256,Tirupati,legitimate,15342.0525,7049.277281
2359.530099,Branch,27-02-2024 23:56,7216981472,Bardhaman,legitimate,10733.17391,8373.643807
2323.587747,Branch,16-03-2024 09:59,5851461874,Shivpuri,fraud,9237.097193,6913.509446
8966.072197,Online,23-02-2024 14:02,2949092347,Jabalpur,legitimate,14140.6402,5174.568006
5417.354764,Branch,08-02-2024 07:54,7159092170,Ballia,fraud,10058.06856,4640.713799
8137.474628,Mobile,06-03-2024 11:39,4176290584,Srinagar,legitimate,14596.43917,6458.964545
6172.81044,Online,02-02-2024 07:52,6697162929,Purnia,fraud,13002.93827,6830.127827
4366.753683,Branch,27-02-2024 07:44,4408555992,Varanasi,legitimate,9998.175174,5631.421491
5895.008208,Mobile,22-02-2024 02:31,2003156816,Bidhannagar,fraud,12181.93673,6286.928524
6395.809236,Branch,24-02-2024 11:47,4909486694,Hazaribagh,legitimate,7452.037192,1056.227957
9850.098187,Mobile,07-02-2024 02:06,8924165185,Warangal,legitimate,19372.5768,9522.47861
494.1332505,Mobile,10-03-2024 00:18,1322734410,Bihar Sharif,legitimate,8422.786581,7928.653331
6377.629911,Mobile,03-01-2024 18:26,2939393832,Thanjavur,legitimate,10179.51582,3801.88591
516.0442842,Online,15-01-2024 05:16,5731232091,Adoni,fraud,6187.889133,5671.844848
4050.449645,Online,03-02-2024 23:22,7315321581,Danapur,legitimate,4618.962493,568.5128484
7055.150965,Branch,15-01-2024 12:39,2544099483,Solapur,legitimate,7563.306324,508.1553586
2890.36227,Mobile,05-02-2024 14:23,7138611573,Bahraich,fraud,5473.265788,2582.903518
9826.960595,Branch,01-01-2024 05:18,4317582508,Faridabad,legitimate,16755.00685,6928.046259
1549.71894,Branch,14-02-2024 06:06,9069474399,Tinsukia,legitimate,10085.98164,8536.262703
5889.795332,Mobile,22-01-2024 01:18,9871888567,Ranchi,legitimate,11525.73554,5635.940212
5797.194361,Online,02-02-2024 11:34,3199106295,Anantapur,fraud,11165.30848,5368.114122
3446.152053,Branch,11-01-2024 21:03,1476456492,Kochi,fraud,7529.016437,4082.864385
9580.490317,Online,08-02-2024 15:44,4934835892,Moradabad,fraud,11280.31008,1699.819764
4412.274817,Branch,28-02-2024 14:35,794107418,Salem,fraud,5683.98042,1271.705603
4394.792454,Online,05-03-2024 20:28,6173944543,Hospet,legitimate,12025.52209,7630.729636
7965.70389,Branch,23-02-2024 23:06,5816242026,Malegaon,legitimate,17247.98905,9282.285158
1505.522699,Online,13-01-2024 11:21,2022654149,Vasai-Virar,fraud,6142.526541,4637.003842
3686.130872,Branch,05-03-2024 20:41,1095577947,Thoothukudi,fraud,10314.64289,6628.512021
